,kcat,data_type,MW,kcat_MW
PCD6DS_HDE_GLNA_sn2_c,4677.44868907671,fill,106902.7336000002,157515.29183231408
PCD6DS_STC_GLNA_sn2_c,4677.44868907671,fill,106902.7336000002,157515.29183231408
PCD6DS_LNA_GLNA_sn2_c,4677.44868907671,fill,106902.7336000002,157515.29183231408
PCD6DS_OLE_GLNA_sn2_c,4677.44868907671,fill,106902.7336000002,157515.29183231408
PCD6DS_EPA_GLNA_sn2_c,4677.44868907671,fill,106902.7336000002,157515.29183231408
PCW3DS_EPA_STA_sn2_c,4677.44868907671,fill,99843.90660000026,168651.4065213481
PCW3DS_DHA_STA_sn2_c,4677.44868907671,fill,99843.90660000026,168651.4065213481
PCD6DS_DHA_GLNA_sn2_c,4677.44868907671,fill,106902.7336000002,157515.29183231408
PCW3DS_MYRS_ALNA_sn2_c,4677.44868907671,fill,99843.90660000026,168651.4065213481
CHOPT_MYRS_OLE_c_num1,4677.44868907671,fill,24992.555500000017,673753.24146729
PCW3DS_PALM_ALNA_sn2_c,4677.44868907671,fill,99843.90660000026,168651.4065213481
PCW3DS_HDE_ALNA_sn2_c,4677.44868907671,fill,99843.90660000026,168651.4065213481
PCW3DS_STC_ALNA_sn2_c,4677.44868907671,fill,99843.90660000026,168651.4065213481
PCW3DS_LNA_ALNA_sn2_c,4677.44868907671,fill,99843.90660000026,168651.4065213481
CHOPT_MYRS_EPA_c_num1,4677.44868907671,fill,24992.555500000017,673753.24146729
PCW3DS_OLE_ALNA_sn2_c,4677.44868907671,fill,99843.90660000026,168651.4065213481
PCW3DS_EPA_ALNA_sn2_c,4677.44868907671,fill,99843.90660000026,168651.4065213481
PCW3DS_DHA_ALNA_sn2_c,4677.44868907671,fill,99843.90660000026,168651.4065213481
PCD6DS_MYRS_STA_sn2_c,4677.44868907671,fill,106902.7336000002,157515.29183231408
PCD6DS_PALM_STA_sn2_c,4677.44868907671,fill,106902.7336000002,157515.29183231408
PCD6DS_HDE_STA_sn2_c,4677.44868907671,fill,106902.7336000002,157515.29183231408
FACOAL184_num1,4677.44868907671,fill,69102.54790000022,243678.64561295146
PCD6DS_STC_STA_sn2_c,4677.44868907671,fill,106902.7336000002,157515.29183231408
PCD6DS_LNA_STA_sn2_c,4677.44868907671,fill,106902.7336000002,157515.29183231408
CHOPT_MYRS_DHA_c_num1,4677.44868907671,fill,24992.555500000017,673753.24146729
PCD6DS_OLE_STA_sn2_c,4677.44868907671,fill,106902.7336000002,157515.29183231408
PCD6DS_EPA_STA_sn2_c,4677.44868907671,fill,106902.7336000002,157515.29183231408
FACOAL200_num1,4677.44868907671,fill,69102.54790000022,243678.64561295146
CHOPT_PALM_MYRS_c_num1,4677.44868907671,fill,24992.555500000017,673753.24146729
FACOAL_220_c_num1,4677.44868907671,fill,69102.54790000022,243678.64561295146
FACOAL240_num1,4677.44868907671,fill,69102.54790000022,243678.64561295146
PLA2PC_MYRS_STA_c_num1,4677.44868907671,fill,104417.89610000084,161263.6905128758
PCD6DS_DHA_STA_sn2_c,4677.44868907671,fill,106902.7336000002,157515.29183231408
PCW3DS_MYRS_STA_sn2_c,4677.44868907671,fill,99843.90660000026,168651.4065213481
PCW3DS_PALM_STA_sn2_c,4677.44868907671,fill,99843.90660000026,168651.4065213481
PCW3DS_HDE_STA_sn2_c,4677.44868907671,fill,99843.90660000026,168651.4065213481
PLA2PC_PALM_STA_c_num1,4677.44868907671,fill,104417.89610000084,161263.6905128758
CHOPT_PALM_PALM_c_num1,4677.44868907671,fill,24992.555500000017,673753.24146729
PLA2PC_HDE_STA_c_num1,4677.44868907671,fill,104417.89610000084,161263.6905128758
PLA2PC_STC_STA_c_num1,4677.44868907671,fill,104417.89610000084,161263.6905128758
PLA2PC_LNA_STA_c_num1,4677.44868907671,fill,104417.89610000084,161263.6905128758
PLA2PC_OLE_STA_c_num1,4677.44868907671,fill,104417.89610000084,161263.6905128758
PLA2PC_EPA_STA_c_num1,4677.44868907671,fill,104417.89610000084,161263.6905128758
PLA2PC_DHA_STA_c_num1,4677.44868907671,fill,104417.89610000084,161263.6905128758
PLA2PC_MYRS_GLNA_c_num1,4677.44868907671,fill,104417.89610000084,161263.6905128758
FAEL183_cho_num1,4677.44868907671,fill,51021.83100000004,330031.5757126816
PLA2PC_PALM_GLNA_c_num1,4677.44868907671,fill,104417.89610000084,161263.6905128758
LPCAT_MYRS_ETA_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
PLA2PC_HDE_GLNA_c_num1,4677.44868907671,fill,104417.89610000084,161263.6905128758
CHOPT_PALM_HDE_c_num1,4677.44868907671,fill,24992.555500000017,673753.24146729
PLA2PC_STC_GLNA_c_num1,4677.44868907671,fill,104417.89610000084,161263.6905128758
PLA2PC_LNA_GLNA_c_num1,4677.44868907671,fill,104417.89610000084,161263.6905128758
PLA2PC_OLE_GLNA_c_num1,4677.44868907671,fill,104417.89610000084,161263.6905128758
LPCAT_MYRS_DGLA_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPCAT_PALM_ETA_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPCAT_PALM_DGLA_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPCAT_HDE_ETA_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
PLA2PC_EPA_GLNA_c_num1,4677.44868907671,fill,104417.89610000084,161263.6905128758
CHOPT_PALM_STC_c_num1,4677.44868907671,fill,24992.555500000017,673753.24146729
PLA2PC_DHA_GLNA_c_num1,4677.44868907671,fill,104417.89610000084,161263.6905128758
3OAS200_c,4677.44868907671,fill,121429.18740000029,138671.89298737017
3OAR200_c,4677.44868907671,fill,35853.783400000044,469652.3960335002
3HAD200_c,4677.44868907671,fill,81725.61650000047,206040.8474333878
EAR200_c,4677.44868907671,fill,28999.203300000005,580664.755044362
3OAS220_c,4677.44868907671,fill,121429.18740000029,138671.89298737017
LPCAT_HDE_DGLA_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPCAT_STC_ETA_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPCAT_STC_DGLA_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPCAT_LNA_ETA_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPCAT_LNA_DGLA_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
3OAR220_c,4677.44868907671,fill,35853.783400000044,469652.3960335002
3HAD220_c,4677.44868907671,fill,81725.61650000047,206040.8474333878
EAR220_c,4677.44868907671,fill,28999.203300000005,580664.755044362
LPCAT_OLE_ETA_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
CHOPT_PALM_OLE_c_num1,4677.44868907671,fill,24992.555500000017,673753.24146729
LPCAT_OLE_DGLA_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPCAT_EPA_ETA_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
3OAS240_c,4677.44868907671,fill,121429.18740000029,138671.89298737017
3OAR240_c,4677.44868907671,fill,35853.783400000044,469652.3960335002
LPCAT_EPA_DGLA_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
3HAD240_c,4677.44868907671,fill,81725.61650000047,206040.8474333878
LPCAT_DHA_ETA_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
CHOPT_PALM_EPA_c_num1,4677.44868907671,fill,24992.555500000017,673753.24146729
LPCAT_DHA_DGLA_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
PCW3DS_MYRS_ETA_sn2_c,4677.44868907671,fill,99843.90660000026,168651.4065213481
PCW3DS_PALM_ETA_sn2_c,4677.44868907671,fill,99843.90660000026,168651.4065213481
PCW3DS_HDE_ETA_sn2_c,4677.44868907671,fill,99843.90660000026,168651.4065213481
PCW3DS_STC_ETA_sn2_c,4677.44868907671,fill,99843.90660000026,168651.4065213481
PCW3DS_LNA_ETA_sn2_c,4677.44868907671,fill,99843.90660000026,168651.4065213481
PCW3DS_OLE_ETA_sn2_c,4677.44868907671,fill,99843.90660000026,168651.4065213481
EAR240_c,4677.44868907671,fill,28999.203300000005,580664.755044362
ELO6ETA_c_num1,4677.44868907671,fill,51021.83100000004,330031.5757126816
PCW3DS_EPA_ETA_sn2_c,4677.44868907671,fill,99843.90660000026,168651.4065213481
CHOPT_PALM_DHA_c_num1,4677.44868907671,fill,24992.555500000017,673753.24146729
PCW3DS_DHA_ETA_sn2_c,4677.44868907671,fill,99843.90660000026,168651.4065213481
PCD5DS_MYRS_ARA_sn2_c_num1,4677.44868907671,fill,102113.6642000002,164902.66422812516
CHOPT_HDE_MYRS_c_num1,4677.44868907671,fill,24992.555500000017,673753.24146729
PCD5DS_PALM_ARA_sn2_c_num1,4677.44868907671,fill,102113.6642000002,164902.66422812516
PCD5DS_HDE_ARA_sn2_c_num1,4677.44868907671,fill,102113.6642000002,164902.66422812516
PCD5DS_STC_ARA_sn2_c_num1,4677.44868907671,fill,102113.6642000002,164902.66422812516
CHOPT_HDE_PALM_c_num1,4677.44868907671,fill,24992.555500000017,673753.24146729
PCD5DS_LNA_ARA_sn2_c_num1,4677.44868907671,fill,102113.6642000002,164902.66422812516
PCD5DS_OLE_ARA_sn2_c_num1,4677.44868907671,fill,102113.6642000002,164902.66422812516
PLDAGAT_HDE_MYRS_GLNA_PE_11_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PCD5DS_EPA_ARA_sn2_c_num1,4677.44868907671,fill,102113.6642000002,164902.66422812516
CHOPT_HDE_HDE_c_num1,4677.44868907671,fill,24992.555500000017,673753.24146729
PCD5DS_DHA_ARA_sn2_c_num1,4677.44868907671,fill,102113.6642000002,164902.66422812516
CHOPT_HDE_STC_c_num1,4677.44868907671,fill,24992.555500000017,673753.24146729
PCD5DS_MYRS_EPA_sn2_c,4677.44868907671,fill,102113.6642000002,164902.66422812516
PCD5DS_PALM_EPA_sn2_c,4677.44868907671,fill,102113.6642000002,164902.66422812516
PCD5DS_HDE_EPA_sn2_c,4677.44868907671,fill,102113.6642000002,164902.66422812516
PCD5DS_STC_EPA_sn2_c,4677.44868907671,fill,102113.6642000002,164902.66422812516
PCD5DS_LNA_EPA_sn2_c,4677.44868907671,fill,102113.6642000002,164902.66422812516
PLA2PC_MYRS_EPA_c_num1,4677.44868907671,fill,104417.89610000084,161263.6905128758
PLA2PC_PALM_EPA_c_num1,4677.44868907671,fill,104417.89610000084,161263.6905128758
PLA2PC_HDE_EPA_c_num1,4677.44868907671,fill,104417.89610000084,161263.6905128758
PCD5DS_OLE_EPA_sn2_c,4677.44868907671,fill,102113.6642000002,164902.66422812516
PLA2PC_STC_EPA_c_num1,4677.44868907671,fill,104417.89610000084,161263.6905128758
CHOPT_HDE_OLE_c_num1,4677.44868907671,fill,24992.555500000017,673753.24146729
PLA2PC_OLE_EPA_c_num1,4677.44868907671,fill,104417.89610000084,161263.6905128758
PLA2PC_EPA_EPA_c_num1,4677.44868907671,fill,104417.89610000084,161263.6905128758
PCD5DS_EPA_EPA_sn2_c,4677.44868907671,fill,102113.6642000002,164902.66422812516
PCD5DS_DHA_EPA_sn2_c,4677.44868907671,fill,102113.6642000002,164902.66422812516
PCW3DS_MYRS_EPA_sn2_c,4677.44868907671,fill,99843.90660000026,168651.4065213481
PLA2PC_DHA_EPA_c_num1,4677.44868907671,fill,104417.89610000084,161263.6905128758
PLA2PC_LNA_EPA_c_num1,4677.44868907671,fill,104417.89610000084,161263.6905128758
PCW3DS_PALM_EPA_sn2_c,4677.44868907671,fill,99843.90660000026,168651.4065213481
CHOPT_HDE_EPA_c_num1,4677.44868907671,fill,24992.555500000017,673753.24146729
PCW3DS_HDE_EPA_sn2_c,4677.44868907671,fill,99843.90660000026,168651.4065213481
PCW3DS_STC_EPA_sn2_c,4677.44868907671,fill,99843.90660000026,168651.4065213481
PCW3DS_LNA_EPA_sn2_c,4677.44868907671,fill,99843.90660000026,168651.4065213481
ELO5DPA_c_num1,4677.44868907671,fill,65225.92300000009,258161.39513543004
LPCAT_MYRS_DPA_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPCAT_PALM_DPA_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPCAT_HDE_DPA_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPCAT_STC_DPA_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPCAT_LNA_DPA_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPCAT_OLE_DPA_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
PCW3DS_OLE_EPA_sn2_c,4677.44868907671,fill,99843.90660000026,168651.4065213481
PCW3DS_EPA_EPA_sn2_c,4677.44868907671,fill,99843.90660000026,168651.4065213481
PCW3DS_DHA_EPA_sn2_c,4677.44868907671,fill,99843.90660000026,168651.4065213481
CHOPT_HDE_DHA_c_num1,4677.44868907671,fill,24992.555500000017,673753.24146729
LPCAT_EPA_DPA_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPCAT_DHA_DPA_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
CHOPT_STC_MYRS_c_num1,4677.44868907671,fill,24992.555500000017,673753.24146729
PCD4DS_MYRS_DHA_sn2_c,4677.44868907671,fill,52364.964000000095,321566.4443247994
DAGK_PALM_MYRS_c,4677.44868907671,fill,34694.54300000003,485344.778303497
CHOPT_STC_PALM_c_num1,4677.44868907671,fill,24992.555500000017,673753.24146729
PLDPC_HDE_DHA_c_num1,4677.44868907671,fill,91197.94290000058,184640.29719551987
PCD4DS_PALM_DHA_sn2_c,4677.44868907671,fill,52364.964000000095,321566.4443247994
PCD4DS_HDE_DHA_sn2_c,4677.44868907671,fill,52364.964000000095,321566.4443247994
PLDPC_STC_MYRS_c_num1,4677.44868907671,fill,91197.94290000058,184640.29719551987
CHOPT_STC_HDE_c_num1,4677.44868907671,fill,24992.555500000017,673753.24146729
PLDPC_STC_PALM_c_num1,4677.44868907671,fill,91197.94290000058,184640.29719551987
PCD4DS_STC_DHA_sn2_c,4677.44868907671,fill,52364.964000000095,321566.4443247994
PCD4DS_LNA_DHA_sn2_c,4677.44868907671,fill,52364.964000000095,321566.4443247994
CHOPT_STC_STC_c_num1,4677.44868907671,fill,24992.555500000017,673753.24146729
PCD4DS_OLE_DHA_sn2_c,4677.44868907671,fill,52364.964000000095,321566.4443247994
PCD4DS_EPA_DHA_sn2_c,4677.44868907671,fill,52364.964000000095,321566.4443247994
PCD4DS_DHA_DHA_sn2_c,4677.44868907671,fill,52364.964000000095,321566.4443247994
PLDPC_MYRS_MYRS_c_num1,4677.44868907671,fill,91197.94290000058,184640.29719551987
PLDPC_MYRS_PALM_c_num1,4677.44868907671,fill,91197.94290000058,184640.29719551987
PLDPC_MYRS_HDE_c_num1,4677.44868907671,fill,91197.94290000058,184640.29719551987
PLDPC_STC_HDE_c_num1,4677.44868907671,fill,91197.94290000058,184640.29719551987
PLDPC_STC_STC_c_num1,4677.44868907671,fill,91197.94290000058,184640.29719551987
PLDPC_STC_OLE_c_num1,4677.44868907671,fill,91197.94290000058,184640.29719551987
PLDPC_STC_EPA_c_num1,4677.44868907671,fill,91197.94290000058,184640.29719551987
PLDPC_STC_DHA_c_num1,4677.44868907671,fill,91197.94290000058,184640.29719551987
PLDPC_OLE_MYRS_c_num1,4677.44868907671,fill,91197.94290000058,184640.29719551987
PLDPC_OLE_PALM_c_num1,4677.44868907671,fill,91197.94290000058,184640.29719551987
PLDPC_MYRS_STC_c_num1,4677.44868907671,fill,91197.94290000058,184640.29719551987
CHOPT_STC_OLE_c_num1,4677.44868907671,fill,24992.555500000017,673753.24146729
PLDPC_MYRS_OLE_c_num1,4677.44868907671,fill,91197.94290000058,184640.29719551987
PLDPC_MYRS_EPA_c_num1,4677.44868907671,fill,91197.94290000058,184640.29719551987
PLDPC_MYRS_DHA_c_num1,4677.44868907671,fill,91197.94290000058,184640.29719551987
PLDPC_PALM_MYRS_c_num1,4677.44868907671,fill,91197.94290000058,184640.29719551987
PLDPC_OLE_HDE_c_num1,4677.44868907671,fill,91197.94290000058,184640.29719551987
PLDPC_OLE_STC_c_num1,4677.44868907671,fill,91197.94290000058,184640.29719551987
PLDPC_OLE_OLE_c_num1,4677.44868907671,fill,91197.94290000058,184640.29719551987
PLDPC_OLE_EPA_c_num1,4677.44868907671,fill,91197.94290000058,184640.29719551987
PLDPC_PALM_PALM_c_num1,4677.44868907671,fill,91197.94290000058,184640.29719551987
PLDPC_PALM_HDE_c_num1,4677.44868907671,fill,91197.94290000058,184640.29719551987
PLDPC_PALM_STC_c_num1,4677.44868907671,fill,91197.94290000058,184640.29719551987
PLDPC_PALM_OLE_c_num1,4677.44868907671,fill,91197.94290000058,184640.29719551987
PLDPC_PALM_EPA_c_num1,4677.44868907671,fill,91197.94290000058,184640.29719551987
PLDPC_PALM_DHA_c_num1,4677.44868907671,fill,91197.94290000058,184640.29719551987
PLDPC_HDE_MYRS_c_num1,4677.44868907671,fill,91197.94290000058,184640.29719551987
PLDPC_OLE_DHA_c_num1,4677.44868907671,fill,91197.94290000058,184640.29719551987
PLDPC_EPA_MYRS_c_num1,4677.44868907671,fill,91197.94290000058,184640.29719551987
PLDPC_EPA_PALM_c_num1,4677.44868907671,fill,91197.94290000058,184640.29719551987
PLDPC_EPA_HDE_c_num1,4677.44868907671,fill,91197.94290000058,184640.29719551987
PLDPC_EPA_STC_c_num1,4677.44868907671,fill,91197.94290000058,184640.29719551987
PLDPC_EPA_OLE_c_num1,4677.44868907671,fill,91197.94290000058,184640.29719551987
PLDPC_EPA_EPA_c_num1,4677.44868907671,fill,91197.94290000058,184640.29719551987
PLDPC_HDE_PALM_c_num1,4677.44868907671,fill,91197.94290000058,184640.29719551987
PLDPC_HDE_HDE_c_num1,4677.44868907671,fill,91197.94290000058,184640.29719551987
PLDPC_EPA_DHA_c_num1,4677.44868907671,fill,91197.94290000058,184640.29719551987
PLDPC_HDE_STC_c_num1,4677.44868907671,fill,91197.94290000058,184640.29719551987
CHOPT_STC_EPA_c_num1,4677.44868907671,fill,24992.555500000017,673753.24146729
PLDPC_HDE_OLE_c_num1,4677.44868907671,fill,91197.94290000058,184640.29719551987
PLDPC_HDE_EPA_c_num1,4677.44868907671,fill,91197.94290000058,184640.29719551987
PLDPC_DHA_MYRS_c_num1,4677.44868907671,fill,91197.94290000058,184640.29719551987
PLDPC_DHA_PALM_c_num1,4677.44868907671,fill,91197.94290000058,184640.29719551987
PLDPC_DHA_HDE_c_num1,4677.44868907671,fill,91197.94290000058,184640.29719551987
CHOPT_STC_DHA_c_num1,4677.44868907671,fill,24992.555500000017,673753.24146729
PLDPC_DHA_STC_c_num1,4677.44868907671,fill,91197.94290000058,184640.29719551987
PLDPC_DHA_OLE_c_num1,4677.44868907671,fill,91197.94290000058,184640.29719551987
PLDPC_DHA_EPA_c_num1,4677.44868907671,fill,91197.94290000058,184640.29719551987
PLDPC_DHA_DHA_c_num1,4677.44868907671,fill,91197.94290000058,184640.29719551987
PLDPC_MYRS_LNA_c_num1,4677.44868907671,fill,91197.94290000058,184640.29719551987
PLDPC_PALM_LNA_c_num1,4677.44868907671,fill,91197.94290000058,184640.29719551987
PLDPC_HDE_LNA_c_num1,4677.44868907671,fill,91197.94290000058,184640.29719551987
PLDPC_STC_LNA_c_num1,4677.44868907671,fill,91197.94290000058,184640.29719551987
PLDPC_STC_GLNA_c_num1,4677.44868907671,fill,91197.94290000058,184640.29719551987
PLDPC_LNA_GLNA_c_num1,4677.44868907671,fill,91197.94290000058,184640.29719551987
PLDPC_OLE_GLNA_c_num1,4677.44868907671,fill,91197.94290000058,184640.29719551987
PLDPC_EPA_GLNA_c_num1,4677.44868907671,fill,91197.94290000058,184640.29719551987
PLDPC_DHA_GLNA_c_num1,4677.44868907671,fill,91197.94290000058,184640.29719551987
PLDPC_MYRS_ALNA_c_num1,4677.44868907671,fill,91197.94290000058,184640.29719551987
PLDPC_LNA_MYRS_c_num1,4677.44868907671,fill,91197.94290000058,184640.29719551987
