reactions,data_type,kcat,MW,kcat_MW
KARA2,DLkcat,5.3058,36993.474300000016,258.165532724781
ASP1DC_num2,DLkcat,5.2848,53298.196300000025,44.61989645229325
SLDxi2,DLkcat,5.1453,32806.45699999999,282.30844921778663
SLDy_reverse,DLkcat,5.1453,32806.45699999999,282.30844921778663
IOR2_reverse_num1,DLkcat,5.138,67989.32160000029,167.97004732485757
MI1PP,DLkcat,5.0036,28896.337800000012,623.3648057644174
TRPTA_reverse_num1,DLkcat,4.9066,39690.730600000046,222.51744592476692
IOR3_reverse_num2,DLkcat,4.8902,67989.32160000029,159.8690395928413
ORNDC,DLkcat,4.8483,44543.57399999999,195.91916894679358
THRPDC,DLkcat,4.8119,55633.08520000003,155.6882917577254
ADSS,DLkcat,4.7368,46674.990599999954,182.67255955269562
HSERTA,DLkcat,4.72,63160.82070000027,134.513768279771
GMPS2_num1,DLkcat,4.6855,26191.875600000014,644.0088620457556
