,kcat,data_type,MW,kcat_MW
FAD_23_num63,5403.507963854259,fill,485622.12960000004,40057.12978092284
FAD_23_num64,5403.507963854259,fill,42413.99390000002,458637.0412496174
FAD_24_num2,5403.507963854259,fill,89614.82800000023,217069.30765827373
FAD_24_num3,5403.507963854259,fill,38648.60510000005,503320.32991988386
FAD_24_num4,5403.507963854259,fill,63494.06210000015,306369.2576360662
FAD_24_num5,5403.507963854259,fill,132090.92120000054,147266.9619770602
FAD_24_num6,5403.507963854259,fill,78476.22220000054,247879.26998192322
FAD_24_num7,5403.507963854259,fill,84593.84760000004,229953.23208203763
FAD_24_num8,5403.507963854259,fill,41450.73940000001,469295.09464613616
FAD_24_num9,5403.507963854259,fill,141487.3994000007,137486.65077149787
FAD_24_num10,5403.507963854259,fill,41514.858300000065,468570.2774005446
FAD_24_num11,5403.507963854259,fill,40746.67730000006,477404.04761482973
FAD_24_num12,5403.507963854259,fill,41179.65080000005,472384.4979733366
FAD_24_num13,5403.507963854259,fill,131846.26160000055,147540.23689265718
FAD_24_num14,5403.507963854259,fill,37875.730100000044,513590.8566915073
FAD_24_num15,5403.507963854259,fill,77017.47180000013,252574.23043423373
FAD_24_num16,5403.507963854259,fill,44683.15379999999,435345.9193356073
FAD_24_num17,5403.507963854259,fill,85688.41780000004,227015.8461237841
FAD_24_num18,5403.507963854259,fill,89485.70260000006,217382.5326804253
FAD_24_num19,5403.507963854259,fill,76740.12990000044,253487.04380907258
FAD_24_num20,5403.507963854259,fill,49645.77180000007,391828.5075361706
FAD_24_num21,5403.507963854259,fill,43343.6990000001,448799.4591757221
FAD_24_num22,5403.507963854259,fill,41722.90240000012,466233.8320422137
FAD_24_num23,5403.507963854259,fill,43784.10090000005,444285.2147244917
FAD_24_num24,5403.507963854259,fill,39007.39720000005,498690.7629375309
FAD_24_num25,5403.507963854259,fill,85429.75780000011,227703.19348693397
FAD_24_num26,5403.507963854259,fill,70936.2726,274226.82299034885
FAD_24_num27,5403.507963854259,fill,85463.17620000003,227614.15541533928
FAD_24_num28,5403.507963854259,fill,82663.89560000003,235321.9447097449
FAD_24_num29,5403.507963854259,fill,66973.54200000003,290452.4397093306
FAD_24_num30,5403.507963854259,fill,67115.77980000002,289836.88676258706
FAD_24_num31,5403.507963854259,fill,149154.6618000007,130419.17989770294
FAD_24_num32,5403.507963854259,fill,77128.59720000013,252210.32633892243
FAD_24_num33,5403.507963854259,fill,130642.76280000052,148899.39750933723
FAD_24_num34,5403.507963854259,fill,234135.39760000072,83082.81818671605
FAD_24_num36,5403.507963854259,fill,33085.37240000005,587952.5378978446
FAD_24_num37,5403.507963854259,fill,48709.250799999994,399362.0996091226
FAD_24_num38,5403.507963854259,fill,67081.30460000013,289985.8430880203
FAD_24_num39,5403.507963854259,fill,27441.125399999983,708885.9653647931
FAD_24_num40,5403.507963854259,fill,27604.139899999995,704699.6841903173
FAD_24_num41,5403.507963854259,fill,54545.62739999998,356630.395452658
FAD_24_num42,5403.507963854259,fill,72707.2682000001,267547.2363555987
FAD_24_num43,5403.507963854259,fill,110461.7808,176102.79799033742
FAD_24_num44,5403.507963854259,fill,27648.541599999997,703567.9838489323
FAD_24_num45,5403.507963854259,fill,61149.57040000006,318115.54100264475
FAD_24_num46,5403.507963854259,fill,35249.57560000004,551854.2660092426
FAD_24_num47,5403.507963854259,fill,105119.34439999989,185052.79671317426
FAD_24_num48,5403.507963854259,fill,59269.07260000005,328208.7573928956
FAD_24_num49,5403.507963854259,fill,26630.0755,730475.9113384914
FAD_24_num50,5403.507963854259,fill,27177.41069999997,715764.6062976614
FAD_24_num52,5403.507963854259,fill,26332.56540000001,738728.96067602
FAD_24_num53,5403.507963854259,fill,58201.60400000002,334228.3946311054
FAD_24_num54,5403.507963854259,fill,26028.5315,747357.9010738785
FAD_24_num55,5403.507963854259,fill,17231.55079999999,1128895.9940782199
FAD_24_num57,5403.507963854259,fill,63011.35660000009,308716.2333825281
FAD_24_num58,5403.507963854259,fill,71625.50940000001,271587.9975280892
FAD_24_num60,5403.507963854259,fill,85309.81500000005,228023.33670369958
FAD_24_num61,5403.507963854259,fill,41328.36600000003,470684.6786508646
FAD_24_num62,5403.507963854259,fill,42980.161300000036,452595.5250399518
FAD_24_num63,5403.507963854259,fill,485622.12960000004,40057.12978092284
FAD_24_num64,5403.507963854259,fill,42413.99390000002,458637.0412496174
MOEA1_num2,5403.507963854259,fill,84041.18240000008,231465.43295034976
GLYCS_I_num2,5403.507963854259,fill,25927.9029,750258.4665216149
GLYCS_I_num3,5403.507963854259,fill,64122.82959999991,303365.100873143
GLYCS_II_num2,5403.507963854259,fill,27626.394899999996,704131.9991366421
MOAE1_num2,5403.507963854259,fill,21614.342099999987,899987.0817199355
FADE51_num2,5403.507963854259,fill,82841.63220000004,234817.06182359988
FADE52_num2,5403.507963854259,fill,75728.96860000011,256871.69691461115
ISCS_num2,5403.507963854259,fill,89191.90320000026,218098.59384046952
ECHA192_num2,5403.507963854259,fill,60432.1184,321892.2186562855
KGD2_num2,5403.507963854259,fill,109324.29710000035,177935.09023965424
ECOAH12_num2,110.0,Database,26028.5315,15214.073832786147
ECOAH12_num3,110.0,Database,105119.34439999989,3767.1467821673405
ECOAH12_num4,110.0,Database,61149.57040000006,6475.924481719656
ECOAH12_num5,110.0,Database,58201.60400000002,6803.93619392345
OTSB1_num2,5403.507963854259,fill,54533.61060000005,356708.98104581604
GLYALDDr_num2,30.194117647058825,Other_species,54574.17800000006,1991.762908997212
TMMYCO_num2,5403.507963854259,fill,31381.420400000014,619877.2529071158
TMMYCO_num3,5403.507963854259,fill,30653.594699999987,634595.3504068265
EPH_num2,5403.507963854259,fill,140916.95320000028,138043.21075737887
EPH_num3,5403.507963854259,fill,78593.72440000002,247508.67602191566
EPH_num4,5403.507963854259,fill,33796.30400000004,575584.4979343099
EPH_num5,5403.507963854259,fill,70192.39860000001,277132.9810330107
EPH_num6,5403.507963854259,fill,36333.18840000007,535395.5853176732
EPH_num7,5403.507963854259,fill,33185.54919999999,586177.6929662909
DGTP8DETOX_num2,5403.507963854259,fill,90960.59279999987,213857.7604990648
TAG_num2,5403.507963854259,fill,49303.227800000015,394550.81417357683
TAG_num3,5403.507963854259,fill,30378.450400000023,640343.0199282093
TAG_num4,5403.507963854259,fill,50885.9050000001,382279.3103488145
TAG_num5,5403.507963854259,fill,51861.0426000001,375091.3536372925
TAG_num6,5403.507963854259,fill,53871.92270000008,361090.29889655864
TAG_num7,5403.507963854259,fill,50062.07580000009,388570.1573300581
TAG_num8,5403.507963854259,fill,54091.814300000064,359622.4109250355
TAG_num9,5403.507963854259,fill,47706.49920000005,407756.36435455136
TAG_num10,5403.507963854259,fill,209234.16440000024,92970.61369331188
TAG_num11,5403.507963854259,fill,105192.87380000026,184923.44554498978
TAG_num12,5403.507963854259,fill,20481.16679999999,949781.2727092941
TAG_num13,5403.507963854259,fill,48846.6072000001,398239.09550621343
TAG_num14,5403.507963854259,fill,53313.89660000006,364869.76023949654
TAG_num15,5403.507963854259,fill,48352.31670000005,402310.1683124795
LIPW_num2,5403.507963854259,fill,44307.04760000009,439041.4104205691
LIPW_num3,5403.507963854259,fill,32962.63190000001,590141.8530197926
LIPW_num4,5403.507963854259,fill,63362.01800000004,307007.7198279152
LIPW_num5,5403.507963854259,fill,25169.216300000022,772873.8327810117
LIPW_num6,5403.507963854259,fill,19144.591199999988,1016090.0521017835
LIPW_num7,5403.507963854259,fill,33906.071200000006,573721.1060264431
LIPW_num8,5403.507963854259,fill,68104.44419999997,285629.3579424783
LIPW_num9,5403.507963854259,fill,92192.53960000031,211000.03052606294
LIPW_num10,5403.507963854259,fill,91630.15480000006,212295.05409364778
LIPW_num11,5403.507963854259,fill,299697.665,64907.50827129512
LIPW_num12,5403.507963854259,fill,99431.74760000028,195638.0043538054
LIPW_num13,5403.507963854259,fill,47169.22030000005,412400.89503610705
LIPW_num14,5403.507963854259,fill,56087.180100000165,346828.4309389852
LIPW_num15,5403.507963854259,fill,46680.796100000145,416715.8723729493
LIPW_num16,5403.507963854259,fill,111791.48140000009,174008.14826195975
LIPW_num17,5403.507963854259,fill,56532.629600000066,344095.59235990874
LIPW_num18,5403.507963854259,fill,112274.87320000013,173258.96806156723
LIPW_num19,5403.507963854259,fill,394516.5828000003,49307.50573731097
LIPW_num20,5403.507963854259,fill,42838.78590000001,454089.16852322203
LIPW_num21,5403.507963854259,fill,45248.939500000146,429902.42168825347
LIPW_num22,5403.507963854259,fill,80268.34020000008,242344.9721447624
LIPW_num23,5403.507963854259,fill,130465.35840000007,149101.86817740978
LIPW_num24,5403.507963854259,fill,140916.95320000028,138043.21075737887
LIPW_num25,5403.507963854259,fill,55735.263999999996,349018.32832217915
LIPW_num26,5403.507963854259,fill,39610.85930000007,491093.3267705025
LIPW_num27,5403.507963854259,fill,90546.2184000001,214836.45605099408
PHEMEt_num2,5403.507963854259,fill,13900.834099999985,1399385.715269802
ALCD2ir_num2,292.8888888888889,Other_species,75992.1372,13875.119701199827
ALCD2ir_num3,292.8888888888889,Other_species,79494.5021999999,13263.810336810959
ALCD2ir_num4,292.8888888888889,Other_species,157459.49400000012,6696.325341932061
ALCD2ir_num5,292.8888888888889,Other_species,73262.4738000001,14392.088409114009
ALCD2ir_num6,292.8888888888889,Other_species,76682.58519999993,13750.188484777389
FPRA_num2,5403.507963854259,fill,61336.509000000195,317146.0030416024
NMO_num2,5403.507963854259,fill,39619.550600000075,490985.59613332147
NMO_num3,5403.507963854259,fill,40185.20400000003,484074.40384961886
NMO_num4,5403.507963854259,fill,35392.36800000003,549627.7804829368
NMO_num5,5403.507963854259,fill,36830.38180000001,528167.9884696533
HACD9_num2,0.054,Database,55413.054000000004,3.5081986277096364
ECOAH9ir_num2,110.0,Database,26028.5315,15214.073832786147
ECOAH9ir_num3,110.0,Database,105119.34439999989,3767.1467821673405
ECOAH9ir_num4,110.0,Database,61149.57040000006,6475.924481719656
ECOAH9ir_num5,110.0,Database,58201.60400000002,6803.93619392345
AMYL2_num2,5403.507963854259,fill,83064.05100000012,234188.2972921138
G3PD5_num2,5403.507963854259,fill,541753.4360000008,35906.79334403945
G3PD1ir_num2,2284.8888888888887,Other_species,36153.02540000004,227521.76087592353
ACACT1r_reverse_num2,250225.12,Other_species,42980.161300000036,20958749.449830454
ACACT1r_reverse_num3,250225.12,Other_species,8801.054799999998,102352553.46893196
ASNt2r_reverse_num2,5403.507963854259,fill,104388.07840000014,186349.1403236263
ASPt2r_reverse_num2,5403.507963854259,fill,104892.82900000016,185452.41705584375
FACOAL200_reverse_num2,5403.507963854259,fill,113178.07500000022,171876.29909658115
FACOAL200_reverse_num3,5403.507963854259,fill,55158.15540000012,352670.0363492447
FACOAL200_reverse_num4,5403.507963854259,fill,119810.38320000029,162361.7932796603
FACOAL200_reverse_num5,5403.507963854259,fill,117776.7528000003,165165.265703227
FACOAL200_reverse_num6,5403.507963854259,fill,59891.886200000125,324795.7261675838
FACOAL200_reverse_num7,5403.507963854259,fill,63842.610800000235,304696.63483554247
FACOAL200_reverse_num8,5403.507963854259,fill,122130.3154000003,159277.64213303002
FACOAL200_reverse_num9,5403.507963854259,fill,30107.64550000001,646102.6210061935
FACOAL200_reverse_num10,5403.507963854259,fill,59623.86440000018,326255.75121016934
FACOAL200_reverse_num11,5403.507963854259,fill,62756.126200000144,309971.7883777741
FACOAL200_reverse_num12,5403.507963854259,fill,49519.73680000007,392825.7686110178
FACOAL200_reverse_num13,5403.507963854259,fill,128672.62240000052,151179.2353885783
FACOAL200_reverse_num14,5403.507963854259,fill,58063.42370000018,335023.7969152906
FACOAL200_reverse_num15,5403.507963854259,fill,126281.49800000036,154041.79533786714
FACOAL200_reverse_num16,5403.507963854259,fill,62828.62650000018,309614.10034763813
FACOAL200_reverse_num17,5403.507963854259,fill,19334.897399999994,1006089.0558372106
FACOAL200_reverse_num18,5403.507963854259,fill,124617.26680000035,156098.9834666738
FACOAL200_reverse_num19,5403.507963854259,fill,57412.78660000011,338820.4931665047
FACOAL200_reverse_num20,5403.507963854259,fill,66309.3222000003,293361.8988172261
FACOAL200_reverse_num21,5403.507963854259,fill,128068.3924000004,151892.50294575628
FACOAL200_reverse_num22,5403.507963854259,fill,119555.50900000014,162707.92398094604
FACOAL200_reverse_num23,5403.507963854259,fill,254652.43360000176,76388.93685355771
FACOAL200_reverse_num24,5403.507963854259,fill,126086.41400000044,154280.13259125018
FACOAL200_reverse_num25,5403.507963854259,fill,62639.99150000022,310546.47684419405
FACOAL200_reverse_num26,5403.507963854259,fill,75197.32480000041,258687.77541771307
FACOAL200_reverse_num27,5403.507963854259,fill,134891.4368000004,144209.51493546012
FACOAL200_reverse_num28,5403.507963854259,fill,108917.68540000005,178599.35784014856
FACOAL200_reverse_num29,5403.507963854259,fill,107476.33800000015,180994.52430055168
FACOAL200_reverse_num30,5403.507963854259,fill,47260.32019999998,411605.9431581113
FACOAL200_reverse_num31,5403.507963854259,fill,119479.58360000019,162811.31958912604
FACOAL200_reverse_num32,5403.507963854259,fill,108187.78760000024,179804.29308525103
FACOAL200_reverse_num33,5403.507963854259,fill,69231.13670000031,280980.9227049026
FACOAL200_reverse_num34,5403.507963854259,fill,125679.96220000031,154779.07797998434
FACOAL80_reverse_num2,0.6263333333333333,Other_species,62828.62650000018,35.88809951145428
FACOAL80_reverse_num3,0.6263333333333333,Other_species,62756.126200000144,35.92955997338145
FACOAL80_reverse_num4,0.6263333333333333,Other_species,254652.43360000176,8.854421566383902
FACOAL80_reverse_num5,0.6263333333333333,Other_species,113178.07500000022,19.922586596387998
FACOAL140_reverse_num2,5403.507963854259,fill,113178.07500000022,171876.29909658115
FACOAL140_reverse_num3,5403.507963854259,fill,55158.15540000012,352670.0363492447
FACOAL140_reverse_num4,5403.507963854259,fill,119810.38320000029,162361.7932796603
FACOAL140_reverse_num5,5403.507963854259,fill,117776.7528000003,165165.265703227
FACOAL140_reverse_num6,5403.507963854259,fill,59891.886200000125,324795.7261675838
FACOAL140_reverse_num7,5403.507963854259,fill,63842.610800000235,304696.63483554247
FACOAL140_reverse_num8,5403.507963854259,fill,122130.3154000003,159277.64213303002
FACOAL140_reverse_num9,5403.507963854259,fill,30107.64550000001,646102.6210061935
FACOAL140_reverse_num10,5403.507963854259,fill,59623.86440000018,326255.75121016934
FACOAL140_reverse_num11,5403.507963854259,fill,62756.126200000144,309971.7883777741
FACOAL140_reverse_num12,5403.507963854259,fill,49519.73680000007,392825.7686110178
FACOAL140_reverse_num13,5403.507963854259,fill,128672.62240000052,151179.2353885783
FACOAL140_reverse_num14,5403.507963854259,fill,58063.42370000018,335023.7969152906
FACOAL140_reverse_num15,5403.507963854259,fill,126281.49800000036,154041.79533786714
FACOAL140_reverse_num16,5403.507963854259,fill,62828.62650000018,309614.10034763813
FACOAL140_reverse_num17,5403.507963854259,fill,19334.897399999994,1006089.0558372106
FACOAL140_reverse_num18,5403.507963854259,fill,124617.26680000035,156098.9834666738
FACOAL140_reverse_num19,5403.507963854259,fill,57412.78660000011,338820.4931665047
FACOAL140_reverse_num20,5403.507963854259,fill,66309.3222000003,293361.8988172261
FACOAL140_reverse_num21,5403.507963854259,fill,128068.3924000004,151892.50294575628
FACOAL140_reverse_num22,5403.507963854259,fill,119555.50900000014,162707.92398094604
FACOAL140_reverse_num23,5403.507963854259,fill,254652.43360000176,76388.93685355771
FACOAL140_reverse_num24,5403.507963854259,fill,126086.41400000044,154280.13259125018
FACOAL140_reverse_num25,5403.507963854259,fill,62639.99150000022,310546.47684419405
FACOAL140_reverse_num26,5403.507963854259,fill,75197.32480000041,258687.77541771307
FACOAL140_reverse_num27,5403.507963854259,fill,134891.4368000004,144209.51493546012
FACOAL140_reverse_num28,5403.507963854259,fill,108917.68540000005,178599.35784014856
FACOAL140_reverse_num29,5403.507963854259,fill,107476.33800000015,180994.52430055168
FACOAL140_reverse_num30,5403.507963854259,fill,47260.32019999998,411605.9431581113
FACOAL140_reverse_num31,5403.507963854259,fill,119479.58360000019,162811.31958912604
FACOAL140_reverse_num32,5403.507963854259,fill,108187.78760000024,179804.29308525103
FACOAL140_reverse_num33,5403.507963854259,fill,69231.13670000031,280980.9227049026
FACOAL140_reverse_num34,5403.507963854259,fill,125679.96220000031,154779.07797998434
FACOAL160_reverse_num2,0.6263333333333333,Other_species,62828.62650000018,35.88809951145428
FACOAL160_reverse_num3,0.6263333333333333,Other_species,62756.126200000144,35.92955997338145
FACOAL160_reverse_num4,0.6263333333333333,Other_species,254652.43360000176,8.854421566383902
FACOAL161_reverse_num2,5403.507963854259,fill,113178.07500000022,171876.29909658115
FACOAL161_reverse_num3,5403.507963854259,fill,55158.15540000012,352670.0363492447
FACOAL161_reverse_num4,5403.507963854259,fill,119810.38320000029,162361.7932796603
FACOAL161_reverse_num5,5403.507963854259,fill,117776.7528000003,165165.265703227
